UGA,Uganda,UGA006,Daily Express,dailyexpress.co.ug,Digital-Native,Independent/Private,Anti-Establishment,Mixed,"Urban, Opposition",English,2020,2024-10,CPJ,Critical digital outlet; often targets government,"Pro-Market, Investigative","Secular, Urban-Focused","Anti-Corruption, Anti-Government",Pro-Western,"Opposition Leaning, Aggressive",,
UGA,Uganda,UGA007,Uganda Radio Network (URN),ugandaradionetwork.net,Digital-Native (Radio News Service),Independent/Private,Politically Neutral/Variable,Generally Reliable,"Journalists, Media Professionals",English,2005,2024-10,Reuters Institute,Key news agency supplying radio stations nationwide,"Neutral, Fact-Based","Secular, Mainstream","Pro-Democracy, Neutral",Neutral,"News Agency, Radio Feeds",,
UGA,Uganda,UGA008,The Independent,independent.co.ug,Magazine (Weekly),Independent/Private,Loyal Opposition,Generally Reliable,"Elite, Policy Makers",English,2008,2024-10,Africa Check,Analytical weekly magazine; in-depth reporting,"Analytical, Pro-Market","Secular, Intellectual","Pro-Democracy, Reformist",Pro-Western,"Analytical, Magazine, Policy Focus",,
UGA,Uganda,UGA009,ChimpReports,chimpreports.com,Digital-Native,Independent/Private,Politically Neutral/Variable (Sensational),Mixed,"Mass Digital, Urban",English,2011,2024-10,Local Media Council,Sensationalist digital outlet; mix of news and gossip,"Pro-Business, Centrist","Sensationalist, Crime-Focused","Neutral, Law & Order",Neutral,"Sensationalist, Crime, Gossip",,
UGA,Uganda,UGA010,UBC TV,ubctv.go.ug,Public Broadcaster,State-Owned,Pro-Government/Establishment,Mixed (Pro-Govt Slant),National Mass Audience,"English, Local Languages",1994,2024-10,BBC Media Action,Public broadcaster; limited editorial independence,"Pro-State Intervention, Centrist","Nationalist, Multilingual","Pro-Government, Pro-Authority","Pro-China, Non-Aligned","Public Service, State Propaganda",,
,,,,,,,,,,,,,,,,,,,,,
TOGO,,,,,,,,,,,,,,,,,,,,,
country_id,country_name,outlet_id,outlet_name,primary_domain,format,ownership_type,political_alignment,factual_reliability,primary_audience,language_primary,established_year,last_updated,verified_by,notes,tags_economic,tags_sociocultural,tags_governance,tags_foreign,tags_other,,
TGO,Togo,TGO001,Togolese Press Agency (ATOP),atop.tg,News Agency,State-Owned,Pro-Government/Establishment,Mixed (Pro-Govt Slant),"Government, Media Professionals",French,1975,2024-10,BBC Media Action,Official state news agency; primary source for government news,"Pro-State Intervention, Centrist","Nationalist, Francophone","Pro-Government, Pro-Authority","Pro-France, Pro-China","Official News, Propaganda",,
TGO,Togo,TGO002,Togo First,togofirst.com,Digital-Native,Independent/Private,Pro-Government/Establishment,Generally Reliable,"Business, Investors","French, English",2017,2024-10,Reuters Institute,Business and economic news; supportive of government economic policy,"Pro-Business, Pro-Investment","Elite, Urban-Focused","Pro-Government, Pro-Reform","Pro-France, Pro-Investment","Business, Economic Analysis",,
TGO,Togo,TGO003,Liberté Togo,liberte-togo.com,Digital-Native,Independent/Private,Opposition,Generally Reliable,"Urban/Professional, Opposition",French,2010,2024-10,"CPJ, IFJ",Critical independent outlet; covers protests and opposition,"Pro-Market, Investigative","Secular, Urban-Focused","Anti-Corruption, Pro-Democracy","Pro-Western, Pro-Democracy","Opposition, Investigative",,
TGO,Togo,TGO004,Radio Lomé,radiolome.tg,Radio-Legacy,State-Owned,Pro-Government/Establishment,Mixed (Pro-Govt Slant),National Mass Audience,"French, Local Languages",1953,2024-10,BBC Media Action,State radio with national coverage; government voice,"Pro-State Intervention, Centrist","Nationalist, Francophone","Pro-Government, Pro-Authority",Pro-France,"National Broadcast, Rural Reach",,
TGO,Togo,TGO005,TVT (Télévision Togolaise),tvt.tg,TV-Legacy,State-Owned,Pro-Government/Establishment,Mixed (Pro-Govt Slant),National Mass Audience,"French, Local Languages",1973,2024-10,BBC Media Action,State television; limited independent editorial,"Pro-State Intervention, Centrist","Nationalist, State-Cultural","Pro-Government, Pro-Authority","Pro-France, Neutral","State TV, Cultural Programming",,
TGO,Togo,TGO006,Fraternité,fraternite.info,Newspaper-Legacy,Pro-Government Private,Pro-Government/Establishment,Mixed (Pro-Govt Slant),"Urban, Government Supporters",French,1991,2024-10,Local Media Council,Historically pro-government daily; close to ruling party,"Pro-State Intervention, Centrist","Socially Conservative, Francophile","Pro-Government, Pro-Authority",Pro-France,"Legacy Print, Partisan",,
TGO,Togo,TGO007,Forum de la Semaine,forumasemaine.tg,Weekly Newspaper,Independent/Private,Opposition,Generally Reliable,"Urban, Intellectuals",French,1990,2024-10,IFJ,Weekly critical newspaper; known for investigative pieces,"Investigative, Pro-Market","Secular, Intellectual","Anti-Corruption, Pro-Democracy","Pro-Western, Pro-Democracy","Investigative, Weekly Analysis",,
TGO,Togo,TGO008,Togozine,togozine.com,Digital-Native,Independent/Private,Politically Neutral/Variable,Generally Reliable,"Youth, Urban",French,2012,2024-10,Local Media Council,Youth-oriented digital magazine; culture and politics mix,"Centrist, Pro-Business","Youth-Oriented, Cultural","Pro-Democracy, Reformist",Neutral,"Youth, Culture, Lifestyle",,
TGO,Togo,TGO009,L’Alternative,lalternative-togo.com,Digital-Native,Independent/Private,Opposition,Mixed,"Urban, Activists",French,2016,2024-10,CPJ,Opposition-leaning digital outlet; often critical,"Pro-Market, Investigative","Secular, Activist-Focused","Anti-Corruption, Anti-Government",Pro-Western,"Activist, Opposition Leaning",,
TGO,Togo,TGO010,Savoir News,savoirnews.net,Digital-Native,Independent/Private,Politically Neutral/Variable,Generally Reliable,Urban/Professional,French,2008,2024-10,Reuters Institute,Balanced digital news portal; general news coverage,"Centrist, Pro-Business","Secular, Mainstream","Pro-Democracy, Neutral",Neutral,"General News, Aggregator",,
,,,,,,,,,,,,,,,,,,,,,
SOUTH AFRICA,,,,,,,,,,,,,,,,,,,,,
country_id,country_name,outlet_id,outlet_name,primary_domain,format,ownership_type,political_alignment,factual_reliability,primary_audience,language_primary,established_year,last_updated,verified_by,notes,tags_economic,tags_sociocultural,tags_governance,tags_foreign,tags_other,,
ZAF,South Africa,ZAF001,News24,news24.com,Digital-Native/Aggregator,Corporate (Media24/Naspers),Politically Neutral/Variable,Generally Reliable,Mass Digital Audience,English,1998,2024-10,Reuters Institute,Largest digital news platform; balanced mainstream,"Pro-Business, Centrist","Secular, Mainstream","Pro-Democracy, Reformist","Non-Aligned, Pro-African","Breaking News, Aggregator",,
ZAF,South Africa,ZAF002,Daily Maverick,dailymaverick.co.za,Digital-Native,Independent/Reader-Supported,Anti-Establishment,High,"Urban/Professional, Elite",English,2009,2024-10,"IJNet, MDIF",Premier investigative outlet; subscription model,"Social-Democrat, Investigative","Socially Liberal, Secular","Anti-Corruption, Pro-Democracy","Pro-Western, Anti-Kremlin","Investigative, Watchdog",,
ZAF,South Africa,ZAF003,Mail & Guardian,mg.co.za,Newspaper-Legacy (Weekly),Independent/Private,Anti-Establishment (Left),High,"Urban/Professional, Activists",English,1985,2024-10,Reuters Institute,Historic anti-apartheid voice; weekly investigative,"Social-Democrat, Investigative","Socially Liberal, Progressive","Anti-Corruption, Pro-Democracy","Pan-Africanist, Anti-Imperialist","Investigative, Arts & Culture",,
ZAF,South Africa,ZAF004,eNCA,enca.com,TV-Legacy (24/7 News),Corporate (eMedia Holdings),Politically Neutral/Variable,Generally Reliable,National Mass Audience,English,2008,2024-10,BBC Media Action,Leading 24-hour TV news channel; real-time focus,"Centrist, Pro-Business","Secular, Mainstream","Pro-Democracy, Law & Order","Neutral, Balanced","Live Reporting, Breaking News",,
ZAF,South Africa,ZAF005,Sunday Times,timeslive.co.za,Newspaper-Legacy (Weekly),Corporate (Arena Holdings),Loyal Opposition (Centre),Generally Reliable,"Urban/Professional, Mass",English,1906,2024-10,Reuters Institute,Influential Sunday paper; major investigations,"Centrist, Pro-Business","Socially Liberal, Urban-Focused","Anti-Corruption, Pro-Democracy","Pro-Western, Globalist","Investigative, Long-form",,
ZAF,South Africa,ZAF006,SowetanLIVE,sowetanlive.co.za,Newspaper-Legacy (Digital),Corporate (Arena Holdings),Politically Neutral/Variable (Black Audience),Generally Reliable,"Black Middle-Class, Urban",English,1981,2024-10,Africa Check,Key black-oriented daily; township & urban focus,"Social-Democrat, Pro-Business","Black Consciousness, Urban Youth","Pro-Democracy, Anti-Corruption","Non-Aligned, Pan-Africanist","Community, Sports",,
ZAF,South Africa,ZAF007,EWN (Eyewitness News),ewn.co.za,Digital-Native (Radio-born),Corporate (Primedia),Politically Neutral/Variable,Generally Reliable,"Urban/Professional, Commuters",English,1970 (radio),2024-10,IJNet,Major radio news service with strong digital presence,"Centrist, Pro-Business","Secular, Mainstream","Pro-Democracy, Law & Order",Neutral,"Audio-focused, Breaking News",,
ZAF,South Africa,ZAF008,IOL (Independent Online),iol.co.za,Digital-Native/Aggregator,Corporate (Independent Media),Pro-Government/Establishment (Variable),Mixed,Mass Digital Audience,English,1999,2024-09,Media Monitoring Africa,Large network of titles; ownership linked to ANC interests,"Pro-Business, Centrist","Mainstream, Mixed","Pro-Government, Pro-ANC","Non-Aligned, Pro-BRICS","Aggregator, Local News",,
ZAF,South Africa,ZAF009,The Citizen,citizen.co.za,Digital-Native,Private/Group (CAJ),Politically Neutral/Variable,Generally Reliable,Mass/Middle-Class,English,1976,2024-10,Africa Check,Popular tabloid-style digital outlet; crime & politics focus,"Centrist, Pro-Business","Crime-focused, Sensationalist","Law & Order, Anti-Corruption",Neutral,"Crime Reporting, Sensationalist",,
ZAF,South Africa,ZAF010,SABC News,sabcnews.co.za,Public Broadcaster,State-Owned,Pro-Government/Establishment,Mixed (Pro-Govt Slant),National Mass Audience,"English, Multilingual",1936 (radio),2024-10,BBC Media Action,Public broadcaster; often reflects government stance,"Centrist, State-led","Multiculturalist, Multilingual","Pro-Government, Pro-ANC","Non-Aligned, Pro-Global South","Public Service, Multilingual",,
,,,,,,,,,,,,,,,,,,,,,
SIERRA LEONE,,,,,,,,,,,,,,,,,,,,,
country_id,country_name,outlet_id,outlet_name,primary_domain,format,ownership_type,political_alignment,factual_reliability,primary_audience,language_primary,established_year,last_updated,verified_by,notes,tags_economic,tags_sociocultural,tags_governance,tags_foreign,tags_other,,
SLE,Sierra Leone,SLE001,Awoko,awoko.org,Newspaper-Legacy,Independent/Private,Politically Neutral/Variable,Generally Reliable,Urban/Professional,English,1994,2024-10,Reuters Institute,Respected independent daily; known for balanced reporting,"Centrist, Pro-Business","Secular, Mainstream","Pro-Democracy, Anti-Corruption","Pro-Western, Neutral","Balanced, Independent",,
SLE,Sierra Leone,SLE002,Concord Times,concordtimes.net,Newspaper-Legacy,Independent/Private,Opposition-leaning,Generally Reliable,"Urban, Mass",English,1997,2024-10,Media Foundation for West Africa,Often critical of government; investigative focus,"Pro-Market, Investigative","Secular, Urban-Focused","Anti-Corruption, Pro-Democracy",Pro-Western,"Investigative, Critical",,
SLE,Sierra Leone,SLE003,Sierra Leone Broadcasting Corporation (SLBC),slbc.gov.sl,Public Broadcaster,State-Owned,Pro-Government/Establishment,Mixed (Pro-Govt Slant),National Mass Audience,"English, Krio, Local Languages",1934,2024-10,BBC Media Action,Public broadcaster; reflects government positions,"Pro-State Intervention, Centrist","Nationalist, Multicultural","Pro-Government, Pro-Authority","Pro-China, Non-Aligned","Public Service, State Voice",,
SLE,Sierra Leone,SLE004,Politico,politicosl.com,Digital-Native,Independent/Private,Opposition,Generally Reliable,"Urban Youth, Professionals",English,2013,2024-10,CPJ,Leading critical digital outlet; strong political coverage,"Investigative, Pro-Market","Secular, Youth-Oriented","Anti-Corruption, Pro-Democracy","Pro-Western, Pro-Democracy","Political, Investigative",,
SLE,Sierra Leone,SLE005,Standard Times,standardtimespress.org,Newspaper-Legacy,Independent/Private,Politically Neutral/Variable,Generally Reliable,"Urban, Mass",English,2010,2024-10,Reuters Institute,Reliable independent daily; moderate tone,"Centrist, Pro-Business","Secular, Mainstream","Pro-Democracy, Reformist",Neutral,"Mainstream, Reliable",,
SLE,Sierra Leone,SLE006,AYV Television,ayvnews.com,TV-Legacy,Private/Group,Pro-Government/Establishment,Mixed (Pro-Govt Slant),"Urban, Youth","English, Krio",2008,2024-10,BBC Media Action,Popular private TV; generally supportive of government,"Pro-Business, Centrist","Youth-Oriented, Entertainment","Pro-Government, Pro-Authority","Pro-China, Neutral","Entertainment, Youth Culture",,
SLE,Sierra Leone,SLE007,Salone Times,salonetimesonline.com,Digital-Native,Independent/Private,Opposition,Mixed,"Urban, Diaspora",English,2015,2024-10,Media Foundation for West Africa,Critical online outlet; often targets corruption,"Investigative, Pro-Market","Secular, Diaspora-Focused","Anti-Corruption, Anti-Government",Pro-Western,"Diaspora, Critical",,
SLE,Sierra Leone,SLE008,The New People,thenewpeople.org,Digital-Native,Independent/Private,Opposition,Generally Reliable,Urban/Professional,English,2020,2024-10,IJNet,Progressive digital outlet; focuses on governance,"Investigative, Pro-Market","Secular, Progressive","Anti-Corruption, Pro-Democracy",Pro-Western,"Progressive, Reformist",,
SLE,Sierra Leone,SLE009,Radio Democracy,radiodemocracy.sl,Radio-Legacy,Independent/Private,Politically Neutral/Variable,Generally Reliable,"Urban, Mass","English, Krio",2004,2024-10,BBC Media Action,Popular independent radio station; talk-focused,"Centrist, Pro-Business","Secular, Talk Radio","Pro-Democracy, Neutral",Neutral,"Talk Radio, Interactive",,
SLE,Sierra Leone,SLE010,Sierra Express Media,sierraexpressmedia.com,Digital-Native/Aggregator,Independent/Private,Politically Neutral/Variable,Mixed,Mass Digital Audience,English,2008,2024-10,Local Media Council,News aggregator and original content; wide reach,"Centrist, Pro-Business","Mainstream, Krio-influenced","Pro-Democracy, Neutral",Neutral,"Aggregator, Local News",,
,,,,,,,,,,,,,,,,,,,,,
SEYCHELLES,,,,,,,,,,,,,,,,,,,,,
country_id,country_name,outlet_id,outlet_name,primary_domain,format,ownership_type,political_alignment,factual_reliability,primary_audience,language_primary,established_year,last_updated,verified_by,notes,tags_economic,tags_sociocultural,tags_governance,tags_foreign,tags_other,,
SYC,Seychelles,SYC001,Seychelles Nation,nation.sc,Newspaper-Legacy,State-Owned,Pro-Government/Establishment,Mixed (Pro-Govt Slant),"Government, Mass","English, French, Seselwa",1979,2024-10,BBC Media Action,Government daily; primary official news source,"Pro-State Intervention, Centrist","Nationalist, Multilingual","Pro-Government, Pro-Authority","Pro-China, Non-Aligned","Official Gazette, State Voice",,
SYC,Seychelles,SYC002,Seychelles Broadcasting Corporation (SBC),sbc.sc,Public Broadcaster,State-Owned,Pro-Government/Establishment,Mixed (Pro-Govt Slant),National Mass Audience,"English, French, Seselwa",1979,2024-10,BBC Media Action,State broadcaster; TV & radio; reflects government stance,"Pro-State Intervention, Centrist","Nationalist, State-Cultural","Pro-Government, Pro-Authority","Pro-China, Neutral","Public Service, State Propaganda",,
SYC,Seychelles,SYC003,Today in Seychelles,todayinseychelles.com,Digital-Native,Independent/Private,Opposition,Generally Reliable,"Urban/Professional, Diaspora",English,2015,2024-10,CPJ,Leading independent digital outlet; critical of government,"Pro-Market, Investigative","Secular, Urban-Focused","Anti-Corruption, Pro-Democracy","Pro-Western, Pro-Democracy","Opposition, Investigative",,
SYC,Seychelles,SYC004,Seychelles News Agency (SNA),seychellesnewsagency.com,News Agency,State-Owned,Pro-Government/Establishment,Mixed (Pro-Govt Slant),"International, Media Professionals","English, French",2005,2024-10,Reuters Institute,Official international news wire; promotes tourism/investment,"Pro-Tourism, Pro-Investment","Nationalist, Promotional","Pro-Government, Pro-Authority","Pro-China, Neutral","Promotional, Tourism Focus",,
SYC,Seychelles,SYC005,Seychelles Weekly,seychellesweekly.com,Digital-Native,Independent/Private,Politically Neutral/Variable,Generally Reliable,"Diaspora, Business",English,2006,2024-10,Reuters Institute,Independent weekly; business and diaspora focus,"Pro-Business, Pro-Investment","Diaspora-Focused, Elite","Pro-Democracy, Reformist",Neutral,"Business, Diaspora, Tourism",,
SYC,Seychelles,SYC006,Le Nouveau Seychelles,lenouveau.sc,Digital-Native,Independent/Private,Opposition,Generally Reliable,"Francophone, Urban",French,2012,2024-10,Media Foundation for West Africa,French-language independent outlet; critical stance,"Pro-Market, Investigative","Francophone, Secular","Anti-Corruption, Pro-Democracy","Pro-Western, Pro-France","Francophone, Critical",,
SYC,Seychelles,SYC007,The Independent,theindependent.sc,Digital-Native,Independent/Private,Opposition,Generally Reliable,"Urban/Professional, Activists",English,2016,2024-10,IJNet,Critical digital publication; strong on governance issues,"Investigative, Pro-Market","Secular, Urban-Focused","Anti-Corruption, Pro-Democracy",Pro-Western,"Investigative, Watchdog",,
SYC,Seychelles,SYC008,Radio Sèsèl,radiosesel.com,Radio-Legacy,Private/Group,Pro-Government/Establishment,Mixed (Pro-Govt Slant),"Local, Mass",Seselwa (Creole),2015,2024-10,BBC Media Action,Private radio with pro-government leanings; Creole-focused,"Centrist, Pro-Business","Creole, Traditionalist","Pro-Government, Pro-Authority",Neutral,"Creole Language, Local",,
SYC,Seychelles,SYC009,Seychelles eGazette,egazette.sc,Digital-Native,Government,Pro-Government/Establishment,High (Official),"Legal, Business, Government",English,2015,2024-10,Official Government Source,Official government gazette; legal notices and announcements,"Official, Legal","Formal, Bureaucratic","Pro-Government, Pro-Authority",Neutral,"Official Legal, Government Notices",,
SYC,Seychelles,SYC010,Seychelles People,seychellespeople.com,Digital-Native/Aggregator,Independent/Private,Politically Neutral/Variable,Mixed,"General Public, Tourists",English,2009,2024-10,Local Media Council,Lifestyle and news portal; tourism and community focus,"Pro-Tourism, Pro-Business","Community, Lifestyle","Neutral, Community-Focused",Neutral,"Tourism, Lifestyle, Community",,
,,,,,,,,,,,,,,,,,,,,,
RWANDA,,,,,,,,,,,,,,,,,,,,,
country_id,country_name,outlet_id,outlet_name,primary_domain,format,ownership_type,political_alignment,factual_reliability,primary_audience,language_primary,established_year,last_updated,verified_by,notes,tags_economic,tags_sociocultural,tags_governance,tags_foreign,tags_other,,
RWA,Rwanda,RWA001,The New Times,newtimes.co.rw,Newspaper-Legacy,State-Owned,Pro-Government/Establishment,Mixed (Pro-Govt Slant),"Government, Elite, Urban",English,1995,2024-10,BBC Media Action,Main state-owned English daily; reflects RPF positions,"Pro-State Intervention, Developmentalist","National Unity, Anti-Divisionism","Pro-Government, Pro-RPF, Authoritarian Developmentalist","Pro-China, Pro-East African Community","Official Voice, Propaganda",,
RWA,Rwanda,RWA002,IGIHE,igihe.com,Digital-Native,Private/Group (Pro-Govt),Pro-Government/Establishment,Mixed (Pro-Govt Slant),"Mass, Kinyarwanda-speakers",Kinyarwanda,2010,2024-10,BBC Media Action,Leading Kinyarwanda digital outlet; pro-government,"Pro-Business, Centrist","Kinyarwanda, Traditionalist","Pro-Government, Pro-RPF","Pro-China, Neutral","Kinyarwanda, Mass Reach",,
RWA,Rwanda,RWA003,Rwanda Television (RTV),rba.co.rw,Public Broadcaster,State-Owned,Pro-Government/Establishment,Mixed (Pro-Govt Slant),National Mass Audience,"Kinyarwanda, English, French",1994,2024-10,BBC Media Action,State broadcaster; television and radio services,"Pro-State Intervention, Developmentalist","Nationalist, State-Cultural","Pro-Government, Pro-RPF","Pro-China, Neutral","State TV, National Broadcast",,
RWA,Rwanda,RWA004,The Chronicles,chronicles.rw,Digital-Native,Independent/Private,Opposition (Exile-based),Mixed (Exile Perspective),"Diaspora, International Observers",English,2017,2024-10,"CPJ, RSF",Exile-run outlet; highly critical of Kagame government,"Investigative, Pro-Market","Secular, Diaspora-Focused","Anti-Government, Pro-Democracy","Pro-Western, Anti-Authoritarian","Exile Media, Critical",,
RWA,Rwanda,RWA005,Kigali Today,kigali.today,Digital-Native,Independent/Private,Politically Neutral/Variable (Cautious),Generally Reliable,Urban/Professional,English,2015,2024-10,Reuters Institute,Independent but cautious; focuses on development/business,"Pro-Business, Developmentalist","Secular, Urban-Focused","Pro-Reform, Pro-Democracy (cautious)","Neutral, Pro-Investment","Business, Development",,
RWA,Rwanda,RWA006,Taarifa,taarifa.rw,Digital-Native,Private/Group,Pro-Government/Establishment,Mixed (Pro-Govt Slant),"Urban, Youth",English,2016,2024-10,Local Media Council,Pro-government digital news; tech and innovation focus,"Pro-Innovation, Tech-Focused","Youth-Oriented, Modernist","Pro-Government, Pro-RPF","Pro-China, Tech-Positive","Tech, Innovation, Youth",,
RWA,Rwanda,RWA007,Izuba Rirashe,izuba.rw,Digital-Native,Independent/Private,Opposition (Limited),Mixed,"Urban, Intellectuals","Kinyarwanda, French",2017,2024-10,Media Foundation for West Africa,Independent Kinyarwanda/French outlet; occasional criticism,"Investigative, Pro-Market","Kinyarwanda, Francophone","Pro-Democracy, Reformist",Neutral,"Independent, Local Language",,
RWA,Rwanda,RWA008,Rwanda Dispatch,rwandadispatch.com,Digital-Native,Independent/Private,Opposition (Exile-based),Mixed (Partisan),"Diaspora, Activists",English,2013,2024-10,CPJ,Exile-based; strongly anti-Kagame; often polemical,"Investigative, Critical","Diaspora-Focused, Activist","Anti-Government, Anti-RPF","Pro-Western, Anti-China","Exile, Activist, Polemical",,
RWA,Rwanda,RWA009,Inyarwanda,inyarwanda.com,Digital-Native,Private/Group,Pro-Government/Establishment,Mixed (Pro-Govt Slant),"Youth, Mass",Kinyarwanda,2015,2024-10,Local Media Council,Pro-government youth-focused digital platform,"Youth-Oriented, Pro-Business","Kinyarwanda, Youth Culture","Pro-Government, Pro-RPF","Pro-China, Neutral","Youth, Entertainment, News",,
RWA,Rwanda,RWA010,The East African (Rwanda Edition),theeastafrican.co.ke,Newspaper-Legacy (Regional),Corporate (Nation Media Group),Politically Neutral/Variable (Regional Perspective),Generally Reliable,"Elite, Business, Regional",English,1994,2024-10,Reuters Institute,Regional weekly; provides external perspective on Rwanda,"Pro-Business, Regional Integration","Secular, Elite-Focused","Pro-Democracy, Reformist (regional view)",Pro-East African Community,"Regional, Business, Analysis",,
,,,,,,,,,,,,,,,,,,,,,
NAMIBIA,,,,,,,,,,,,,,,,,,,,,
country_id,country_name,outlet_id,outlet_name,primary_domain,format,ownership_type,political_alignment,factual_reliability,primary_audience,language_primary,established_year,last_updated,verified_by,notes,tags_economic,tags_sociocultural,tags_governance,tags_foreign,tags_other,,
NAM,Namibia,NAM001,The Namibian,namibian.com.na,Newspaper-Legacy,Independent/Trust-owned,Anti-Establishment (Critical),High,"Urban/Professional, Activists","English, Oshiwambo",1985,2024-10,Reuters Institute,Leading independent daily; historic anti-apartheid voice,"Investigative, Pro-Market","Secular, Progressive","Anti-Corruption, Pro-Democracy","Pro-Western, Pro-Democracy","Investigative, Watchdog",,
NAM,Namibia,NAM002,New Era,neweralive.na,Newspaper-Legacy,State-Owned,Pro-Government/Establishment,Mixed (Pro-Govt Slant),"Government, Mass",English,1991,2024-10,BBC Media Action,State-owned daily; reflects SWAPO government positions,"Pro-State Intervention, Centrist","Nationalist, State-Cultural","Pro-Government, Pro-SWAPO","Pro-China, Non-Aligned",Government Mouthpiece,,
NAM,Namibia,NAM003,Namibian Sun,namibiansun.com,Newspaper-Legacy,Corporate (Democracy Media),Politically Neutral/Variable,Generally Reliable,"Urban, Business",English,2011,2024-10,Reuters Institute,Business-focused daily; part of Media24 group,"Pro-Business, Centrist","Secular, Mainstream","Pro-Democracy, Reformist","Neutral, Pro-Investment","Business, Mainstream",,
NAM,Namibia,NAM004,NBC (Namibia Broadcasting Corporation),nbc.na,Public Broadcaster,State-Owned,Pro-Government/Establishment,Mixed (Pro-Govt Slant),National Mass Audience,"English, Afrikaans, Local Languages",1979,2024-10,BBC Media Action,State broadcaster; TV and radio; government voice,"Pro-State Intervention, Centrist","Multilingual, Nationalist","Pro-Government, Pro-SWAPO","Pro-China, Neutral","Public Service, State Broadcast",,
NAM,Namibia,NAM005,Informanté,informante.web.na,Digital-Native,Independent/Private,Anti-Establishment,Generally Reliable,Urban/Professional,English,2011,2024-10,Media Institute of Southern Africa,Independent digital outlet; strong investigative focus,"Investigative, Pro-Market","Secular, Urban-Focused","Anti-Corruption, Pro-Democracy",Pro-Western,"Investigative, Digital-First",,
NAM,Namibia,NAM006,Eagle FM,eaglefmnamibia.com,Radio-Legacy,Private/Group,Politically Neutral/Variable,Generally Reliable,"Urban, Youth",English,2011,2024-10,BBC Media Action,Popular private radio; news and talk format,"Centrist, Pro-Business","Youth-Oriented, Mainstream","Pro-Democracy, Neutral",Neutral,"Talk Radio, Youth",,
NAM,Namibia,NAM007,Die Republikein,republikein.com.na,Newspaper-Legacy,Corporate (Democracy Media),Opposition (Afrikaner interest),Generally Reliable,"Afrikaans-speaking, Business",Afrikaans,1977,2024-10,Reuters Institute,Main Afrikaans daily; historically opposition-leaning,"Pro-Business, Free-Market","Afrikaans, Socially Conservative","Pro-Democracy, Critical of SWAPO","Pro-Western, Pro-SADC","Afrikaans, Minority Voice",,
NAM,Namibia,NAM008,The Villager,thevillager.com.na,Digital-Native,Independent/Private,Politically Neutral/Variable (Youth focus),Generally Reliable,"Urban Youth, Professionals",English,2010,2024-10,Reuters Institute,Youth-oriented digital outlet; culture and news mix,"Pro-Business, Youth-Focused","Youth-Oriented, Cultural","Pro-Democracy, Reformist",Neutral,"Youth, Culture, Digital",,
NAM,Namibia,NAM009,"Truth, for its own sake.",truth.com.na,Digital-Native,Independent/Private,Opposition (Investigative),Generally Reliable,"Urban/Professional, Activists",English,2016,2024-10,Media Institute of Southern Africa,Investigative digital outlet; often critical of government,"Investigative, Pro-Market","Secular, Activist-Focused","Anti-Corruption, Pro-Democracy",Pro-Western,"Investigative, Anti-Corruption",,
NAM,Namibia,NAM010,Namibia Economist,economiconline.com.na,Newspaper-Legacy (Weekly),Private/Group,Politically Neutral/Variable,Generally Reliable,"Business, Policy Makers",English,1971,2024-10,Reuters Institute,Weekly business and economy-focused newspaper,"Pro-Business, Pro-Investment","Elite, Business-Focused","Pro-Democracy, Reformist","Pro-Investment, Neutral","Business, Economic Analysis",,
,,,,,,,,,,,,,,,,,,,,,
MOZAMBIQUE,,,,,,,,,,,,,,,,,,,,,
country_id,country_name,outlet_id,outlet_name,primary_domain,format,ownership_type,political_alignment,factual_reality,primary_audience,language_primary,established_year,last_updated,verified_by,notes,tags_economic,tags_sociocultural,tags_governance,tags_foreign,tags_other,,
MOZ,Mozambique,MOZ001,Notícias,jornalnoticias.co.mz,Newspaper-Legacy,State-Owned,Pro-Government/Establishment,Mixed (Pro-Govt Slant),"Government, Urban Elite",Portuguese,1926,2024-10,BBC Media Action,Oldest and main state-owned daily; reflects FRELIMO positions,"Pro-State Intervention, Developmentalist","Nationalist, Lusophone","Pro-Government, Pro-FRELIMO","Pro-China, Pro-SADC","Official Voice, Propaganda",,
MOZ,Mozambique,MOZ002,@Verdade,verdade.co.mz,Digital-Native,Independent/Private,Anti-Establishment (Critical),Generally Reliable,"Urban Youth, Mass",Portuguese,2008,2024-10,Reuters Institute,Leading independent digital outlet; investigative focus,"Investigative, Pro-Market","Secular, Youth-Oriented","Anti-Corruption, Pro-Democracy","Pro-Western, Pro-Democracy","Investigative, Watchdog",,
MOZ,Mozambique,MOZ003,Domingo,domingo.co.mz,Newspaper-Legacy (Weekly),State-Owned,Pro-Government/Establishment,Mixed (Pro-Govt Slant),"Urban, Mass",Portuguese,1981,2024-10,BBC Media Action,State-owned Sunday paper; cultural and political coverage,"Pro-State Intervention, Centrist","Cultural, Lusophone","Pro-Government, Pro-FRELIMO","Pro-China, Neutral","Cultural, Weekend",,
MOZ,Mozambique,MOZ004,O País,opais.co.mz,Newspaper-Legacy,Private/Group,Politically Neutral/Variable,Generally Reliable,"Urban, Business",Portuguese,2004,2024-10,Reuters Institute,Major private daily; balanced coverage,"Pro-Business, Centrist","Secular, Mainstream","Pro-Democracy, Reformist","Neutral, Pro-Investment","Mainstream, Business",,
